type,term_start,term_end,state,district,party,class,address,office,state_rank,bioguide_id,birthdate,gender,first_name,last_name
rep,1955-01-05,1957-01-03,NE,3.0,Republican,,,,,H000275,1897-01-26,M,Robert,Harrison
rep,1957-01-03,1959-01-03,NE,3.0,Republican,,,,,H000275,1897-01-26,M,Robert,Harrison
rep,1957-01-03,1959-01-03,DE,0.0,Republican,,,,,H000318,1921-05-27,M,Harry,Haskell
rep,1943-01-06,1945-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1945-01-03,1947-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1947-01-03,1949-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1949-01-03,1951-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1951-01-03,1953-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1953-01-03,1955-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1955-01-05,1957-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1957-01-03,1959-01-03,AR,5.0,Democrat,,,,,H000405,1898-08-09,M,Lawrence,Hays
rep,1935-01-03,1937-01-03,MO,11.0,Democrat,,,,,H000502,1903-06-25,M,Thomas,Hennings
rep,1937-01-05,1939-01-03,MO,11.0,Democrat,,,,,H000502,1903-06-25,M,Thomas,Hennings
rep,1939-01-03,1940-12-31,MO,11.0,Democrat,,,,,H000502,1903-06-25,M,Thomas,Hennings
sen,1951-01-03,1957-01-03,MO,,Democrat,3.0,,,,H000502,1903-06-25,M,Thomas,Hennings
sen,1957-01-03,1960-09-13,MO,,Democrat,3.0,,,,H000502,1903-06-25,M,Thomas,Hennings
rep,1945-01-03,1947-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1947-01-03,1949-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1949-01-03,1951-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1951-01-03,1953-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1953-01-03,1955-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1955-01-05,1957-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1957-01-03,1959-01-03,MA,1.0,Republican,,,,,H000549,1900-03-17,M,John,Heselton
rep,1941-01-03,1943-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1943-01-06,1945-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1945-01-03,1947-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1947-01-03,1949-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1949-01-03,1951-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1951-01-03,1953-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1953-01-03,1955-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1955-01-05,1957-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1957-01-03,1959-01-03,CO,2.0,Republican,,,,,H000613,1886-01-20,M,William,Hill
rep,1951-01-03,1953-01-03,CA,12.0,Republican,,,,,H000623,1923-02-19,M,Patrick,Hillings
rep,1953-01-03,1955-01-03,CA,25.0,Republican,,,,,H000623,1923-02-19,M,Patrick,Hillings
rep,1955-01-05,1957-01-03,CA,25.0,Republican,,,,,H000623,1923-02-19,M,Patrick,Hillings
rep,1957-01-03,1959-01-03,CA,25.0,Republican,,,,,H000623,1923-02-19,M,Patrick,Hillings
rep,1943-01-06,1945-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1945-01-03,1947-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1947-01-03,1949-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1949-01-03,1951-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1951-01-03,1953-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1953-01-03,1955-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1955-01-05,1957-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1957-01-03,1959-01-03,WA,4.0,Republican,,,,,H000740,1902-02-22,M,Otis,Holmes
rep,1953-01-03,1955-01-03,MD,6.0,Republican,,,,,H001021,1909-03-21,M,DeWitt,Hyde
rep,1955-01-05,1957-01-03,MD,6.0,Republican,,,,,H001021,1909-03-21,M,DeWitt,Hyde
rep,1957-01-03,1959-01-03,MD,6.0,Republican,,,,,H001021,1909-03-21,M,DeWitt,Hyde
rep,1949-01-03,1951-01-03,PA,7.0,Republican,,,,,J000045,1885-08-01,M,Benjamin,James
rep,1951-01-03,1953-01-03,PA,7.0,Republican,,,,,J000045,1885-08-01,M,Benjamin,James
rep,1953-01-03,1955-01-03,PA,7.0,Republican,,,,,J000045,1885-08-01,M,Benjamin,James
rep,1955-01-05,1957-01-03,PA,7.0,Republican,,,,,J000045,1885-08-01,M,Benjamin,James
rep,1957-01-03,1959-01-03,PA,7.0,Republican,,,,,J000045,1885-08-01,M,Benjamin,James
rep,1925-12-07,1927-03-04,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1927-12-05,1929-03-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1929-04-15,1931-03-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1931-12-07,1933-03-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1933-03-09,1935-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1935-01-03,1937-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1937-01-05,1939-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1939-01-03,1941-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1941-01-03,1943-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1943-01-06,1945-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1945-01-03,1947-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1947-01-03,1949-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1949-01-03,1951-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1951-01-03,1953-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1953-01-03,1955-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1955-01-05,1957-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1957-01-03,1959-01-03,OH,10.0,Republican,,,,,J000088,1880-10-28,M,Thomas,Jenkins
rep,1939-01-03,1941-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1941-01-03,1943-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1943-01-06,1945-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1945-01-03,1947-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1947-01-03,1949-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1949-01-03,1951-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1951-01-03,1953-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1953-01-03,1955-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1955-01-05,1957-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1957-01-03,1959-01-03,NJ,12.0,Republican,,,,,K000029,1893-09-28,M,Robert,Kean
rep,1943-01-06,1945-01-03,NY,30.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1945-01-03,1947-01-03,NY,31.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1947-01-03,1949-01-03,NY,31.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1949-01-03,1951-01-03,NY,31.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1951-01-03,1953-01-03,NY,31.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1953-01-03,1955-01-03,NY,32.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1955-01-05,1957-01-03,NY,32.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1957-01-03,1959-01-03,NY,32.0,Republican,,,,,K000030,1889-05-23,M,Bernard,Kearney
rep,1957-01-03,1959-01-03,IL,14.0,Republican,,,,,K000042,1897-12-29,M,Russell,Keeney
rep,1941-01-03,1943-01-03,PA,28.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1943-01-06,1945-01-03,PA,28.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1945-01-03,1947-01-03,PA,27.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1947-01-03,1949-01-03,PA,27.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1949-01-03,1951-01-03,PA,27.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1951-01-03,1953-01-03,PA,27.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1953-01-03,1955-01-03,PA,21.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1955-01-05,1957-01-03,PA,21.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1957-01-03,1959-01-03,PA,21.0,Democrat,,,,,K000058,1883-07-09,M,Augustine,Kelley
rep,1955-01-05,1957-01-03,MN,9.0,Democrat,,,,,K000300,1912-08-22,F,Coya,Knutson
rep,1957-01-03,1959-01-03,MN,9.0,Democrat,,,,,K000300,1912-08-22,F,Coya,Knutson
rep,1953-01-03,1955-01-03,ND,0.0,Republican,,,,,K000332,1890-09-07,M,Otto,Krueger
rep,1955-01-05,1957-01-03,ND,0.0,Republican,,,,,K000332,1890-09-07,M,Otto,Krueger
rep,1957-01-03,1959-01-03,ND,0.0,Republican,,,,,K000332,1890-09-07,M,Otto,Krueger
rep,1947-01-03,1949-01-03,GA,7.0,Democrat,,,,,L000077,1888-09-14,M,Henderson,Lanham
rep,1949-01-03,1951-01-03,GA,7.0,Democrat,,,,,L000077,1888-09-14,M,Henderson,Lanham
rep,1951-01-03,1953-01-03,GA,7.0,Democrat,,,,,L000077,1888-09-14,M,Henderson,Lanham
rep,1953-01-03,1955-01-03,GA,7.0,Democrat,,,,,L000077,1888-09-14,M,Henderson,Lanham
rep,1955-01-05,1957-01-03,GA,7.0,Democrat,,,,,L000077,1888-09-14,M,Henderson,Lanham
rep,1957-01-03,1959-01-03,GA,7.0,Democrat,,,,,L000077,1888-09-14,M,Henderson,Lanham
rep,1945-01-03,1947-01-03,NY,3.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1947-01-03,1949-01-03,NY,3.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1949-01-03,1951-01-03,NY,3.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1951-01-03,1953-01-03,NY,3.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1953-01-03,1955-01-03,NY,4.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1955-01-05,1957-01-03,NY,4.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1957-01-03,1959-01-03,NY,4.0,Republican,,,,,L000108,1908-12-10,M,Henry,Latham
rep,1939-01-03,1941-01-03,IA,5.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1941-01-03,1943-01-03,IA,5.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1943-01-06,1945-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1945-01-03,1947-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1947-01-03,1949-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1949-01-03,1951-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1951-01-03,1953-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1953-01-03,1955-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1955-01-05,1957-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1957-01-03,1959-01-03,IA,4.0,Republican,,,,,L000157,1887-05-25,M,Karl,Le Compte
rep,1953-01-03,1955-01-03,LA,8.0,Democrat,,,,,L000416,1883-09-11,M,George,Long
rep,1955-01-05,1957-01-03,LA,8.0,Democrat,,,,,L000416,1883-09-11,M,George,Long
rep,1957-01-03,1959-01-03,LA,8.0,Democrat,,,,,L000416,1883-09-11,M,George,Long
rep,1957-01-03,1959-01-03,CT,1.0,Republican,,,,,M000274,1924-05-28,M,Edwin,May
rep,1943-01-06,1945-01-03,PA,17.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1945-01-03,1947-01-03,PA,16.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1947-01-03,1949-01-03,PA,16.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1949-01-03,1951-01-03,PA,16.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1951-01-03,1953-01-03,PA,16.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1953-01-03,1955-01-03,PA,13.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1955-01-05,1957-01-03,PA,13.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1957-01-03,1959-01-03,PA,13.0,Republican,,,,,M000354,1901-04-06,M,Samuel,McConnell
rep,1939-01-03,1941-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1941-01-03,1943-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1943-01-06,1945-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1945-01-03,1947-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1947-01-03,1949-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1949-01-03,1951-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1951-01-03,1953-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1953-01-03,1955-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1955-01-05,1957-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1957-01-03,1959-01-03,OH,17.0,Republican,,,,,M000460,1896-09-30,M,J.,McGregor
rep,1957-01-03,1959-01-03,MI,7.0,Republican,,,,,M000483,1922-09-16,M,Robert,McIntosh
rep,1951-01-03,1953-01-03,IL,4.0,Republican,,,,,M000609,1885-12-13,M,William,McVey
rep,1953-01-03,1955-01-03,IL,4.0,Republican,,,,,M000609,1885-12-13,M,William,McVey
rep,1955-01-05,1957-01-03,IL,4.0,Republican,,,,,M000609,1885-12-13,M,William,McVey
rep,1957-01-03,1959-01-03,IL,4.0,Republican,,,,,M000609,1885-12-13,M,William,McVey
rep,1943-01-06,1945-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1945-01-03,1947-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1947-01-03,1949-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1949-01-03,1951-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1951-01-03,1953-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1953-01-03,1955-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1955-01-05,1957-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1957-01-03,1959-01-03,NE,4.0,Republican,,,,,M000715,1892-05-24,M,Arthur,Miller
rep,1947-01-03,1949-01-03,MD,1.0,Republican,,,,,M000724,1895-02-01,M,Edward,Miller
rep,1949-01-03,1951-01-03,MD,1.0,Republican,,,,,M000724,1895-02-01,M,Edward,Miller
rep,1951-01-03,1953-01-03,MD,1.0,Republican,,,,,M000724,1895-02-01,M,Edward,Miller
rep,1953-01-03,1955-01-03,MD,1.0,Republican,,,,,M000724,1895-02-01,M,Edward,Miller
rep,1955-01-05,1957-01-03,MD,1.0,Republican,,,,,M000724,1895-02-01,M,Edward,Miller
rep,1957-01-03,1959-01-03,MD,1.0,Republican,,,,,M000724,1895-02-01,M,Edward,Miller
rep,1951-01-03,1953-01-03,CT,4.0,Republican,,,,,M000935,1908-01-18,M,Albert,Morano
rep,1953-01-03,1955-01-03,CT,4.0,Republican,,,,,M000935,1908-01-18,M,Albert,Morano
rep,1955-01-05,1957-01-03,CT,4.0,Republican,,,,,M000935,1908-01-18,M,Albert,Morano
rep,1957-01-03,1959-01-03,CT,4.0,Republican,,,,,M000935,1908-01-18,M,Albert,Morano
rep,1953-01-03,1955-01-03,WV,4.0,Republican,,,,,N000017,1875-10-14,M,William,Neal
rep,1957-01-03,1959-01-03,WV,4.0,Republican,,,,,N000017,1875-10-14,M,William,Neal
rep,1947-01-03,1949-01-03,MA,9.0,Republican,,,,,N000097,1888-08-11,M,Donald,Nicholson
rep,1949-01-03,1951-01-03,MA,9.0,Republican,,,,,N000097,1888-08-11,M,Donald,Nicholson
rep,1951-01-03,1953-01-03,MA,9.0,Republican,,,,,N000097,1888-08-11,M,Donald,Nicholson
rep,1953-01-03,1955-01-03,MA,9.0,Republican,,,,,N000097,1888-08-11,M,Donald,Nicholson
rep,1955-01-05,1957-01-03,MA,9.0,Republican,,,,,N000097,1888-08-11,M,Donald,Nicholson
rep,1957-01-03,1959-01-03,MA,9.0,Republican,,,,,N000097,1888-08-11,M,Donald,Nicholson
rep,1957-01-03,1959-01-03,IN,3.0,Republican,,,,,N000110,1915-12-01,M,F.,Nimtz
rep,1941-01-03,1943-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1943-01-06,1945-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1945-01-03,1947-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1947-01-03,1949-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1949-01-03,1951-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1951-01-03,1953-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1953-01-03,1955-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1955-01-05,1957-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1957-01-03,1959-01-03,MN,2.0,Republican,,,,,O000056,1895-01-23,M,Joseph,O’Hara
rep,1947-01-03,1949-01-03,CT,5.0,Republican,,,,,P000119,1908-10-20,M,James,Patterson
rep,1949-01-03,1951-01-03,CT,5.0,Republican,,,,,P000119,1908-10-20,M,James,Patterson
rep,1951-01-03,1953-01-03,CT,5.0,Republican,,,,,P000119,1908-10-20,M,James,Patterson
rep,1953-01-03,1955-01-03,CT,5.0,Republican,,,,,P000119,1908-10-20,M,James,Patterson
rep,1955-01-05,1957-01-03,CT,5.0,Republican,,,,,P000119,1908-10-20,M,James,Patterson
rep,1957-01-03,1959-01-03,CT,5.0,Republican,,,,,P000119,1908-10-20,M,James,Patterson
rep,1951-01-03,1953-01-03,NY,43.0,Republican,,,,,R000008,1911-09-22,M,Edmund,Radwan
rep,1953-01-03,1955-01-03,NY,41.0,Republican,,,,,R000008,1911-09-22,M,Edmund,Radwan
rep,1955-01-05,1957-01-03,NY,41.0,Republican,,,,,R000008,1911-09-22,M,Edmund,Radwan
rep,1957-01-03,1959-01-03,NY,41.0,Republican,,,,,R000008,1911-09-22,M,Edmund,Radwan
rep,1949-01-03,1951-01-03,VA,1.0,Democrat,,,,,R000329,1890-08-09,M,Edward,Robeson
rep,1951-01-03,1953-01-03,VA,1.0,Democrat,,,,,R000329,1890-08-09,M,Edward,Robeson
rep,1953-01-03,1955-01-03,VA,1.0,Democrat,,,,,R000329,1890-08-09,M,Edward,Robeson
rep,1955-01-05,1957-01-03,VA,1.0,Democrat,,,,,R000329,1890-08-09,M,Edward,Robeson
rep,1957-01-03,1959-01-03,VA,1.0,Democrat,,,,,R000329,1890-08-09,M,Edward,Robeson
rep,1953-01-03,1955-01-03,KY,3.0,Republican,,,,,R000359,1904-08-28,M,John,Robsion
rep,1955-01-05,1957-01-03,KY,3.0,Republican,,,,,R000359,1904-08-28,M,John,Robsion
rep,1957-01-03,1959-01-03,KY,3.0,Republican,,,,,R000359,1904-08-28,M,John,Robsion
rep,1947-01-03,1949-01-03,CT,0.0,Republican,,,,,S000009,1908-06-13,M,Antoni,Sadlak
rep,1949-01-03,1951-01-03,CT,0.0,Republican,,,,,S000009,1908-06-13,M,Antoni,Sadlak
rep,1951-01-03,1953-01-03,CT,0.0,Republican,,,,,S000009,1908-06-13,M,Antoni,Sadlak
rep,1953-01-03,1955-01-03,CT,0.0,Republican,,,,,S000009,1908-06-13,M,Antoni,Sadlak
rep,1955-01-05,1957-01-03,CT,0.0,Republican,,,,,S000009,1908-06-13,M,Antoni,Sadlak
rep,1957-01-03,1959-01-03,CT,0.0,Republican,,,,,S000009,1908-06-13,M,Antoni,Sadlak
rep,1943-01-06,1945-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1945-01-03,1947-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1947-01-03,1949-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1949-01-03,1951-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1951-01-03,1953-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1953-01-03,1955-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1955-01-05,1957-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1957-01-03,1959-01-03,KS,2.0,Republican,,,,,S000194,1898-03-20,M,Errett,Scrivner
rep,1949-01-03,1951-01-03,CA,1.0,Republican,,,,,S000198,1888-11-05,M,Hubert,Scudder
rep,1951-01-03,1953-01-03,CA,1.0,Republican,,,,,S000198,1888-11-05,M,Hubert,Scudder
rep,1953-01-03,1955-01-03,CA,1.0,Republican,,,,,S000198,1888-11-05,M,Hubert,Scudder
rep,1955-01-05,1957-01-03,CA,1.0,Republican,,,,,S000198,1888-11-05,M,Hubert,Scudder
rep,1957-01-03,1959-01-03,CA,1.0,Republican,,,,,S000198,1888-11-05,M,Hubert,Scudder
rep,1951-01-03,1953-01-03,IL,11.0,Republican,,,,,S000315,1909-02-21,M,Timothy,Sheehan
rep,1953-01-03,1955-01-03,IL,11.0,Republican,,,,,S000315,1909-02-21,M,Timothy,Sheehan
rep,1955-01-05,1957-01-03,IL,11.0,Republican,,,,,S000315,1909-02-21,M,Timothy,Sheehan
rep,1957-01-03,1959-01-03,IL,11.0,Republican,,,,,S000315,1909-02-21,M,Timothy,Sheehan
rep,1953-01-03,1955-01-03,NC,12.0,Democrat,,,,,S000390,1895-09-05,M,George,Shuford
rep,1955-01-05,1957-01-03,NC,12.0,Democrat,,,,,S000390,1895-09-05,M,George,Shuford
rep,1957-01-03,1959-01-03,NC,12.0,Democrat,,,,,S000390,1895-09-05,M,George,Shuford
rep,1951-01-03,1953-01-03,NJ,13.0,Democrat,,,,,S000405,1911-08-23,M,Alfred,Sieminski
rep,1953-01-03,1955-01-03,NJ,13.0,Democrat,,,,,S000405,1911-08-23,M,Alfred,Sieminski
rep,1955-01-05,1957-01-03,NJ,13.0,Democrat,,,,,S000405,1911-08-23,M,Alfred,Sieminski
rep,1957-01-03,1959-01-03,NJ,13.0,Democrat,,,,,S000405,1911-08-23,M,Alfred,Sieminski
rep,1943-01-06,1945-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1945-01-03,1947-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1947-01-03,1949-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1949-01-03,1951-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1951-01-03,1953-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1953-01-03,1955-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1955-01-05,1957-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1957-01-03,1959-01-03,IL,20.0,Republican,,,,,S000437,1894-09-20,M,Sidney,Simpson
rep,1941-01-03,1943-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1943-01-06,1945-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1945-01-03,1947-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1947-01-03,1949-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1949-01-03,1951-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1951-01-03,1953-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1953-01-03,1955-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1955-01-05,1957-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1957-01-03,1959-01-03,WI,1.0,Republican,,,,,S000585,1892-09-15,M,Lawrence,Smith
rep,1953-01-03,1955-01-03,PA,19.0,Republican,,,,,S000819,1888-08-13,M,Simon,Stauffer
rep,1957-01-03,1959-01-03,PA,19.0,Republican,,,,,S000819,1888-08-13,M,Simon,Stauffer
rep,1939-01-03,1941-01-03,IA,4.0,Republican,,,,,T000028,1892-01-12,M,Henry,Talle
